source_domain,chart,region,date,position,title,artist,url,scraped_at
turntablecharts.com,TurnTable Top  100 chart,,,38,Sawa Lojay & Victony,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,39,"ABANGANI DJ Maphorisa, DJ Tunez & Wizkid",,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,40,Appraisal Bella Shmurda,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,41,Skido Victony & Olamide,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,42,Laho II Shallipopi & Burna Boy,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,43,Ring Joeboy & Shoday,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,44,Dem Dey Burna Boy,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,45,healer FOLA,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,46,who does that? FOLA ft. Bella Shmurda,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,47,PAWON 1da Banton,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,48,"Billionaires Club Olamide, Wizkid & Darkoo",,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,49,golibe FOLA & Victony,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,50,Body Go Moliy & Tyla,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,51,Na So Shallipopi,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,52,"Escaladizzy II Mavo, Ayra Starr & Shallipopi ft. Zlatan",,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,53,IF YOU LIKE GYM ODUMODUBLVCK & Modenine,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,54,Cash Flow Young Jonn ft. Wizkid,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,55,Rover Khaid & Ayo Maff,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,56,WHERE IS MY HUSBAND! RAYE,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,57,Believe Adekunle Gold,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,58,Amiri (Trumpet) Tml Vibez,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,59,Pressure Seyi Vibez,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,60,The Fate of Ophelia Taylor Swift,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,61,175 Months Dave,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,62,Chapter 16 Dave & Kano,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,63,Titi Kizz Daniel & FOLA,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,64,Mad Oh Peruzzi ft. The Cavemen.,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,65,Dopamine Fireboy DML,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,66,forever be mine Gunna ft. Wizkid,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,67,Lonely Road T.I BLAZE & Llona,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,68,Laye Mi BNXN,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,69,Man I Need Olivia Dean,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,70,NBA LADIPOE & Ayo Maff,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,71,"FIESTA DJ Maphorisa, DJ Tunez & Wizkid ft. Zaba...",,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,72,Addiction DeeYasso,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,73,Hip Hop Messiah Zlatan ft. Davido,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,74,No Weapons Dave & Jim Legxacy,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,75,Full Control Young Jonn,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,76,Oluwatosin Tkeyz & Stevehills,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,77,My 27th Birthday Dave,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,78,Sanity Bella Shmurda ft. Kunmie,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,79,Better Days Hotkid,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,80,Selfish Dave & James Blake,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,81,Make Way Ruger,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,82,The Boy Who Played The Harp Dave,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,83,Gaddem Rybeena & Shoday,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,84,Calculate II Kidd Carder & Young Jonn,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,85,Feeling FOLA,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,86,cruise control FOLA,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,87,disco FOLA & Young Jonn,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,88,wgft Gunna ft. Burna Boy,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,89,DYNAMITE Tyla & Wizkid,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,90,"Golden (from the Netflix film Kpop Demon Hunters) HUNTRX, EJAE, AUDREY NUNA, REI AMI & KPo...",,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,91,Osusu Famous PLuto & Jeriq,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,92,Fairchild Dave ft. Nicole Blakk,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,93,To Be A Man Kizz Daniel,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,94,Famous Shizzi & Tayor,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,95,CHANEL Tyla,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,96,See What We've Done King Promise & Mr Eazi,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,97,I Alone BNXN,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,98,Che Che Young Jonn ft. Asake,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,99,Marvellous Dave,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top  100 chart,,,100,Jealous Type Doja Cat,,,2025-11-10T14:39:20.059701+00:00
turntablecharts.com,TurnTable Top 100 Album,,,1,catharsis FOLA,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,2,The Boy Who Played The Harp Dave,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,3,INDUSTRY MACHINE,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,4,Sanity Bella Shmurda,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,5,Symbol Of Hope Zlatan,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,6,Kilometer II Mavo,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,7,CAPTAIN BNXN,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,8,No Excuses Blaqbonez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,9,Mr Bee Rybeena,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,10,Fuji Adekunle Gold,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,11,No Sign Of Weakness Burna Boy,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,12,Olamide Olamide,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,13,Work Of Art Asake,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,14,Uzama The 3rd,EP Famous PLuto,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,15,Protect Sarz At All Cost Sarz,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,16,Lungu Boy Asake,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,17,IRON BOY Black Sherif,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,18,The Last Wun Gunna,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,19,Mr. Money With The Vibe Asake,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,20,Boy Alone: Deluxe Edition Omah Lay,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,21,5ive Davido,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,22,Morayo Wizkid,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,23,Thy Kingdom Come Seyi Vibez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,24,Prince Of The Street Ayo Maff,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,25,what a feeling,EP FOLA,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,26,EZIOKWU (UNCUT) ODUMODUBLVCK,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,27,THE MACHINE IS COMING ODUMODUBLVCK,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,28,Shakur (Deluxe) T.I BLAZE,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,29,Children Of Africa,EP Seyi Vibez,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,30,Made In Lagos: Deluxe Edition Wizkid,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,31,Uncle K: Lemon Chase Kizz Daniel,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,32,Loseyi Professor Seyi Vibez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,33,Rave & Roses (Ultra) Rema,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,34,"Sincerely, Benson BNXN",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,35,GEN Z Zinoleesky,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,36,Timeless Davido,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,37,HEIS Rema,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,38,Twice As Tall Burna Boy,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,39,Billion Dollar Baby 2.0 Seyi Vibez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,40,Choir Refix Urban Chords,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,41,"Love, Damini Burna Boy",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,42,"KPop Demon Hunters (Soundtrack From The Netflix Film) Kpop Demon Hunters Cast, HUNTRX & Saja B...",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,43,Jiggy forever Young Jonn,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,44,One Of Wun Gunna,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,45,Sweet Songs 4 You Lasmid & Tml Vibez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,46,MAFFIAN Ayo Maff,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,47,I Told Them Burna Boy,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,48,Barrystar Vol. 1 Barry Jhay,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,49,Blessed MohBad,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,50,Shakespopi Shallipopi,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,51,Ukanigbe Mavo,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,52,Olayemi Fido,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,53,then 1t g0t crazy Zaylevelten,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,54,Homeless Llona,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,55,African Giant Burna Boy,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,56,NAHAMciaga,EP Seyi Vibez,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,57,The Villain I Never Was Black Sherif,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,58,"Laughter, Tears & Goosebumps Fireboy DML",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,59,Rema Compilation Rema,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,60,NSNV Seyi Vibez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,61,The Year I Turned 21 Ayra Starr,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,62,Legends Never Die Juice WRLD,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,63,RnB Ruger & Bnxn,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,64,Carpe Diem Olamide,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,65,Playboy Fireboy DML,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,66,Candor Monaky,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,67,PSYCHODRAMA Dave,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,68,"Shoot For The Stars, Aim For The Moon Pop Smoke",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,69,Lifestyle,EP Balloranking,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,70,Timileyin 2.0,EP Tml Vibez,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,71,Before We Became Strangers,EP Kunmie,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,72,The Second Wave (Deluxe) Ruger,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,73,"Vibez Incorporation Mixtape, Vol.1 Vibez Inc & Seyi Vibez",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,74,Goodbye & Good Riddance Juice WRLD,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,75,Presido La Pluto Shallipopi,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,76,Dominion Sounds Of Salem,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,77,Please Excuse Me For Being Antisocial Roddy Ricch,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,78,We're All Alone This Together Dave,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,79,The Fresh Prince of Lagos,EP T.I BLAZE,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,80,Vibe Till Thy Kingdom Come Seyi Vibez,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,81,Pawon Boy Vol. 1 (Deluxe) Tml Vibez & DJ 4kerty,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,82,WWP,EP Tyla,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,83,Virtuoso,EP Rybeena,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,84,XOXO Lojay,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,85,adedamola Fireboy DML,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,86,Ayo Wizkid,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,87,Get Layd Omah Lay,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,88,Trench Kid (Deluxe Edition) Balloranking,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,89,ASTROWORLD Travis Scott,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,90,A Good Time Davido,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,91,19 & Dangerous (Deluxe) Ayra Starr,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,92,Born In The Wild Tems,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,93,Synergy,"EP Hyce, BoyPee & Brown Joel",,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,94,SOS Deluxe: LANA SZA,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,95,"More Love, Less Ego Wizkid",,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,96,Son Of Spergy Daniel Caesar,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,97,Death Race For Love Juice WRLD,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,98,Can't Rush Greatness Central Cee,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,99,KIARI Offset,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top 100 Album,,,100,HIT ME HARD AND SOFT Billie Eilish,,,2025-11-10T14:39:22.445373+00:00
turntablecharts.com,TurnTable Top,,,1,Waist Omah Lay,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,2,Body (danz) CKay ft. Mavo,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,3,"MONEY CONSTANT DJ Maphorisa, DJ Tunez, Wizkid & Mavo",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,4,FUN Rema,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,5,you FOLA,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,6,Who's Dat Girl Ayra Starr & Rema,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,7,Shakabulizzy (Remix) Mavo & Davido,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,8,"Getting Paid Sarz, Asake, Wizkid & Skillibeng",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,9,"EASY WITH ME DJ Tunez, Wizkid & ODUMODUBLVCK",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,10,FUJI MOTO Seyi Vibez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,11,Many People Adekunle Gold,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,12,AMA Seyi Vibez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,13,With You Davido ft. Omah Lay,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,14,Muhammad Ali (Can't Relate) Ruger,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,15,PRESSURE Seyi Vibez & French Montana,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,16,HOW ARE YOU Seyi Vibez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,17,Raindance Dave & Tems,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,18,Unto The Next Famous PLuto & Zerrydl,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,19,"Isaka II (6am) Ciza, Tems & Omah Lay ft. Thukuthela, Ja...",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,20,Love Burna Boy,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,21,"One Condition DJ Tunez, Wizkid & FOLA",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,22,Lonely At The Top Asake,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,23,UP Seyi Vibez & Trippie Redd,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,24,"99 Olamide, Seyi Vibez, Asake & Young Jonn ...",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,25,Nights In The Sun Odeal & Wizkid,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,26,caricature FOLA,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,27,INDUSTRY MACHINE ODUMODUBLVCK,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,28,BIG TIME ODUMODUBLVCK & Wizkid,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,29,ACL Blaqbonez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,30,UNIVERSE Seyi Vibez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,31,MARIO KART Seyi Vibez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,32,The Fate of Ophelia Taylor Swift,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,33,lost FOLA & Kizz Daniel,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,34,Only God Can Save Me Adekunle Gold & Davido,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,35,DEM GO PAY Wande Coal,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,36,Make E No Tey Mr Eazi,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,37,"Ewo Famous PLuto, Shallipopi & Zerrydl",,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,38,Adunni Rybeena & Joeboy,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,39,Very Soon BNXN & FOLA,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,40,eko FOLA,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,41,TENSION Ayo Maff,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,42,CHANEL Tyla,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,43,Ask Of Me Phyno,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,44,FUJI HOUSE Seyi Vibez,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,45,Big 7 Burna Boy,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,46,Agba Baller joki & 1da Banton,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,47,FUJI PARTY Seyi Vibez & Olamide,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,48,Hot Body Ayra Starr,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,49,Coco Money Adekunle Gold,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,50,BADMAN GANGSTA Asake & Tiakola,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,51,Body Go Moliy & Tyla,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,52,Tumo Weto Mavo,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,53,Jungle Balloranking,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,54,WHERE IS MY HUSBAND! RAYE,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,55,healer FOLA,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,56,golibe FOLA & Victony,,,2025-12-08T07:53:35.451142+00:00
turntablecharts.com,TurnTable Top,,,57,house party Gyakie ft. Young Jonn,,,2025-12-08T07:53:35.451142+00:00
